REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;CANT;INT;RPIC;CL_PELEM;CL_PGE;EP;SECT;NB_EQUIP
76;31;31093;31093;2018;C105;0;X;X;0;X;0;PU;1
76;31;31094;31094;2018;C101;0;X;0;X;X;0;PU;1
76;31;31094;31094;2018;C104;1;X;0;0;X;0;PU;1
76;31;31098;31098;2018;C101;0;X;0;X;X;0;PU;1
76;31;31098;31098;2018;C104;1;X;0;0;X;0;PU;1
76;31;31098;31098;2018;C201;1;0;X;X;X;0;PU;1
76;31;31099;31099;2018;C104;0;X;0;0;X;0;PU;1
76;31;31100;31100;2018;C104;0;X;0;1;X;0;PU;1
76;31;31100;31100;2018;C104;1;X;0;1;X;0;PR;1
76;31;31104;31104;2018;C104;1;X;0;1;X;0;PU;1
76;31;31106;31106;2018;C101;1;X;0;X;X;0;PU;1
76;31;31106;31106;2018;C104;1;X;0;0;X;0;PU;1
76;31;31106;31106;2018;C201;1;0;X;X;X;0;PU;1
76;31;31107;31107;2018;C101;1;X;0;X;X;0;PU;1
76;31;31107;31107;2018;C104;;X;0;1;X;0;PU;1
76;31;31107;31107;2018;C104;1;X;0;0;X;0;PU;1
76;31;31107;31107;2018;C201;1;0;X;X;X;0;PU;1
76;31;31108;31108;2018;C104;1;X;1;1;X;0;PU;1
76;31;31109;31109;2018;C105;1;X;X;1;X;0;PU;1
76;31;31110;31110;2018;C105;0;X;X;1;X;0;PU;1
76;31;31112;31112;2018;C105;0;X;X;0;X;0;PU;1
76;31;31113;31113_0101;2018;C101;1;X;0;X;X;0;PU;1
76;31;31113;31113_0102;2018;C101;0;X;0;X;X;0;PU;1
76;31;31113;31113_0105;2018;C101;1;X;0;X;X;0;PU;2
76;31;31113;31113_0102;2018;C104;0;X;0;0;X;0;PR;1
76;31;31113;31113_0102;2018;C104;0;X;0;0;X;0;PU;1
76;31;31113;31113_0105;2018;C104;1;X;0;0;X;0;PU;3
76;31;31113;31113_0103;2018;C201;1;0;X;X;X;0;PU;1
76;31;31113;31113_0102;2018;C303;X;1;X;X;1;X;PU;1
76;31;31113;31113_0101;2018;C409;X;X;X;X;X;X;PU;1
76;31;31113;31113_0101;2018;C503;X;X;X;X;X;X;PU;1
76;31;31113;31113_0102;2018;C505;X;;X;X;X;X;PU;1
76;31;31113;31113_0101;2018;C603;X;X;X;X;X;X;PU;1
76;31;31113;31113_0105;2018;C603;X;X;X;X;X;X;PU;2
76;31;31113;31113_0103;2018;C605;X;1;X;X;X;X;PU;1
76;31;31114;31114;2018;C105;0;X;X;0;X;0;PU;1
76;31;31116;31116_0101;2018;C101;1;X;0;X;X;0;PU;1
76;31;31116;31116_0103;2018;C101;1;X;0;X;X;0;PU;1
76;31;31116;31116_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31116;31116_0103;2018;C104;1;X;0;0;X;0;PU;1
76;31;31116;31116_0101;2018;C201;1;0;X;X;X;0;PU;1
76;31;31117;31117;2018;C101;1;X;0;X;X;0;PU;1
76;31;31117;31117;2018;C104;1;X;0;0;X;0;PU;1
76;31;31118;31118;2018;C101;1;X;0;X;X;0;PU;1
76;31;31118;31118;2018;C104;0;X;0;1;X;0;PR;1
76;31;31118;31118;2018;C104;1;X;0;0;X;0;PU;1
76;31;31119;31119;2018;C105;0;X;X;0;X;0;PU;1
76;31;31120;31120;2018;C105;0;X;X;1;X;0;PU;1
76;31;31124;31124;2018;C105;0;X;X;0;X;0;PU;1
76;31;31128;31128;2018;C105;1;X;X;0;X;0;PU;1
76;31;31133;31133;2018;C105;0;X;X;1;X;0;PU;1
76;31;31135;31135;2018;C101;0;X;0;X;X;0;PU;1
76;31;31135;31135;2018;C101;1;X;0;X;X;0;PU;1
76;31;31135;31135;2018;C104;;X;0;0;X;0;PU;1
76;31;31135;31135;2018;C104;1;X;0;0;X;0;PU;2
76;31;31135;31135;2018;C201;1;0;X;X;X;0;PU;1
76;31;31136;31136;2018;C104;1;X;0;1;X;0;PU;1
76;31;31137;31137;2018;C105;0;X;X;0;X;0;PU;1
76;31;31141;31141;2018;C104;0;X;1;1;X;0;PU;1
76;31;31144;31144;2018;C101;1;X;0;X;X;0;PU;1
76;31;31144;31144;2018;C104;0;X;0;0;X;0;PU;1
76;31;31145;31145;2018;C101;1;X;0;X;X;0;PU;1
76;31;31145;31145;2018;C104;0;X;0;0;X;0;PR;1
76;31;31145;31145;2018;C104;0;X;0;0;X;0;PU;1
76;31;31145;31145;2018;C104;1;X;0;0;X;0;PU;2
76;31;31147;31147;2018;C105;0;X;X;0;X;0;PU;1
76;31;31148;31148;2018;C105;0;X;X;0;X;0;PU;1
76;31;31149;31149_0201;2018;C101;1;X;0;X;X;0;PU;2
76;31;31149;31149_0301;2018;C101;1;X;0;X;X;0;PU;1
76;31;31149;31149_0501;2018;C101;1;X;0;X;X;0;PU;3
76;31;31149;31149_0601;2018;C101;1;X;0;X;X;0;PU;1
76;31;31149;31149_0802;2018;C101;1;X;0;X;X;0;PU;1
76;31;31149;31149_0901;2018;C101;0;X;0;X;X;0;PU;1
76;31;31149;31149_0201;2018;C104;1;X;0;0;X;0;PU;1
76;31;31149;31149_0301;2018;C104;1;X;0;0;X;0;PU;1
76;31;31149;31149_0401;2018;C104;1;X;0;1;X;0;PR;1
76;31;31149;31149_0402;2018;C104;0;X;0;0;X;0;PU;1
76;31;31149;31149_0601;2018;C104;0;X;0;0;X;0;PU;1
76;31;31149;31149_0802;2018;C104;0;X;0;0;X;0;PU;1
76;31;31149;31149_0803;2018;C104;;X;0;1;X;0;PR;1
76;31;31149;31149_0901;2018;C104;;X;0;0;X;0;PU;1
76;31;31149;31149_0101;2018;C201;1;0;X;X;X;0;PU;1
76;31;31149;31149_0401;2018;C201;1;0;X;X;X;0;PR;1
76;31;31149;31149_0402;2018;C201;1;0;X;X;X;0;PU;1
76;31;31149;31149_0802;2018;C201;1;0;X;X;X;0;PU;1
76;31;31149;31149_0803;2018;C201;1;0;X;X;X;0;PU;1
76;31;31149;31149_0601;2018;C301;1;1;X;X;0;0;PR;2
76;31;31149;31149_0803;2018;C301;1;0;X;X;0;0;PU;1
76;31;31149;31149_0401;2018;C302;1;1;X;X;0;0;PU;1
76;31;31149;31149_0601;2018;C302;1;1;X;X;0;0;PR;1
76;31;31149;31149_0401;2018;C304;0;0;X;X;X;X;PU;1
76;31;31149;31149_0401;2018;C601;X;X;X;X;X;X;PR;1
76;31;31150;31150;2018;C101;0;X;0;X;X;0;PR;1
76;31;31150;31150;2018;C101;0;X;0;X;X;0;PU;2
76;31;31150;31150;2018;C101;1;X;0;X;X;0;PU;1
76;31;31150;31150;2018;C104;0;X;0;0;X;0;PU;1
76;31;31150;31150;2018;C104;1;X;0;0;X;0;PU;2
76;31;31151;31151;2018;C105;1;X;X;0;X;0;PU;1
76;31;31155;31155;2018;C105;0;X;X;1;X;0;PU;1
76;31;31156;31156;2018;C105;0;X;X;1;X;0;PU;1
76;31;31157;31157_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31157;31157_0103;2018;C101;1;X;0;X;X;0;PU;1
76;31;31157;31157_0104;2018;C101;1;X;0;X;X;0;PU;1
76;31;31157;31157_0105;2018;C101;1;X;0;X;X;0;PU;1
76;31;31157;31157_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31157;31157_0102;2018;C104;1;X;0;0;X;0;PU;2
76;31;31157;31157_0105;2018;C104;1;X;0;0;X;0;PU;1
76;31;31157;31157_0102;2018;C201;1;0;X;X;X;0;PU;1
76;31;31157;31157_0102;2018;C301;1;0;X;X;0;0;PU;1
76;31;31159;31159;2018;C105;0;X;X;0;X;0;PU;1
76;31;31160;31160;2018;C101;1;X;0;X;X;0;PU;1
76;31;31160;31160;2018;C104;1;X;0;0;X;0;PU;1
76;31;31161;31161;2018;C104;1;X;0;0;X;0;PU;1
76;31;31162;31162;2018;C104;1;X;0;1;X;0;PU;1
76;31;31162;31162;2018;C303;X;1;X;X;0;X;PR;1
76;31;31163;31163;2018;C101;1;X;0;X;X;0;PU;1
76;31;31163;31163;2018;C104;1;X;0;0;X;0;PU;1
76;31;31165;31165;2018;C101;1;X;0;X;X;0;PU;1
76;31;31165;31165;2018;C104;1;X;0;0;X;0;PU;1
76;31;31166;31166;2018;C102;0;X;X;X;X;0;PU;1
76;31;31167;31167;2018;C102;1;X;X;X;X;0;PU;1
76;31;31167;31167;2018;C105;1;X;X;0;X;0;PU;1
76;31;31169;31169_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31169;31169_0102;2018;C104;1;X;0;0;X;0;PU;1
76;31;31173;31173;2018;C105;1;X;X;0;X;0;PU;1
76;31;31174;31174;2018;C105;1;X;X;0;X;0;PU;1
76;31;31175;31175;2018;C104;0;X;0;1;X;0;PU;1
76;31;31179;31179;2018;C102;0;X;X;X;X;0;PU;1
76;31;31181;31181;2018;C104;0;X;0;1;X;0;PU;1
76;31;31182;31182;2018;C101;1;X;0;X;X;0;PU;1
76;31;31182;31182;2018;C104;1;X;0;0;X;0;PU;1
76;31;31182;31182;2018;C201;1;0;X;X;X;0;PU;1
76;31;31183;31183;2018;C105;1;X;X;0;X;0;PU;1
76;31;31184;31184;2018;C101;1;X;0;X;X;0;PU;1
76;31;31184;31184;2018;C104;1;X;0;0;X;0;PU;1
76;31;31186;31186;2018;C101;1;X;0;X;X;0;PU;1
76;31;31186;31186;2018;C104;1;X;0;0;X;0;PU;1
76;31;31187;31187_0104;2018;C101;1;X;0;X;X;0;PU;1
76;31;31187;31187_0105;2018;C101;1;X;0;X;X;0;PU;1
76;31;31187;31187_0106;2018;C101;1;X;0;X;X;0;PU;1
76;31;31187;31187_0104;2018;C104;1;X;0;0;X;0;PU;1
76;31;31187;31187_0105;2018;C104;1;X;0;0;X;0;PU;1
76;31;31187;31187_0106;2018;C104;0;X;0;0;X;0;PU;1
76;31;31187;31187_0106;2018;C201;1;0;X;X;X;0;PU;1
76;31;31187;31187_0104;2018;C301;1;0;X;X;0;0;PU;1
76;31;31188;31188;2018;C101;1;X;0;X;X;0;PU;1
76;31;31188;31188;2018;C104;0;X;0;1;X;0;PU;1
76;31;31188;31188;2018;C104;1;X;0;0;X;0;PU;1
76;31;31188;31188;2018;C201;1;0;X;X;X;0;PU;1
76;31;31190;31190;2018;C104;0;X;0;0;X;0;PU;1
76;31;31192;31192;2018;C104;1;X;0;1;X;0;PU;1
76;31;31193;31193;2018;C101;1;X;0;X;X;0;PU;1
76;31;31193;31193;2018;C104;0;X;0;0;X;0;PR;1
76;31;31193;31193;2018;C104;1;X;0;0;X;0;PU;1
76;31;31193;31193;2018;C201;1;0;X;X;X;0;PU;1
76;31;31196;31196;2018;C105;0;X;X;0;X;0;PU;1
76;31;31197;31197;2018;C102;0;X;X;X;X;0;PU;1
76;31;31202;31202;2018;C101;;X;0;X;X;0;PU;1
76;31;31202;31202;2018;C101;1;X;0;X;X;0;PU;1
76;31;31202;31202;2018;C104;1;X;0;0;X;0;PU;2
76;31;31202;31202;2018;C201;1;0;X;X;X;0;PU;1
76;31;31202;31202;2018;C301;1;0;X;X;0;0;PU;1
76;31;31203;31203_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31203;31203_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31203;31203_0102;2018;C104;1;X;0;1;X;0;PU;1
76;31;31203;31203_0102;2018;C201;1;0;X;X;X;0;PU;1
76;31;31205;31205;2018;C101;1;X;0;X;X;0;PU;1
76;31;31205;31205;2018;C104;1;X;0;0;X;0;PU;1
76;31;31206;31206;2018;C104;1;X;0;1;X;0;PU;1
76;31;31208;31208;2018;C105;1;X;X;0;X;0;PU;1
76;31;31209;31209;2018;C105;0;X;X;0;X;0;PU;1
76;31;31210;31210;2018;C104;1;X;0;1;X;0;PU;1
76;31;31211;31211;2018;C105;0;X;X;0;X;0;PU;1
76;31;31212;31212;2018;C101;1;X;0;X;X;0;PU;1
76;31;31212;31212;2018;C104;1;X;0;0;X;0;PU;1
76;31;31215;31215;2018;C105;1;X;X;0;X;0;PU;1
76;31;31219;31219;2018;C105;0;X;X;0;X;0;PU;1
76;31;31220;31220;2018;C105;1;X;X;0;X;0;PU;1
76;31;31224;31224;2018;C101;0;X;0;X;X;0;PU;1
76;31;31224;31224;2018;C104;0;X;0;0;X;0;PU;1
76;31;31224;31224;2018;C301;1;1;X;X;0;0;PU;1
76;31;31224;31224;2018;C305;1;1;X;X;X;X;PU;1
76;31;31224;31224;2018;C601;X;X;X;X;X;X;PR;1
76;31;31224;31224;2018;C602;X;X;X;X;X;X;PU;1
76;31;31227;31227;2018;C101;1;X;1;X;X;0;PU;1
76;31;31227;31227;2018;C104;1;X;0;0;X;0;PU;1
76;31;31228;31228;2018;C104;1;X;0;1;X;0;PU;1
76;31;31229;31229;2018;C104;1;X;0;1;X;0;PU;1
76;31;31230;31230;2018;C101;1;X;0;X;X;0;PU;1
76;31;31230;31230;2018;C104;1;X;0;0;X;0;PU;1
76;31;31230;31230;2018;C201;1;0;X;X;X;0;PU;1
76;31;31231;31231;2018;C102;0;X;X;X;X;0;PU;1
76;31;31232;31232_0102;2018;C102;0;X;X;X;X;0;PU;1
76;31;31232;31232_0102;2018;C102;1;X;X;X;X;0;PU;1
76;31;31232;31232_0101;2018;C104;1;X;0;1;X;0;PR;1
76;31;31232;31232_0102;2018;C104;;X;0;1;X;0;PR;1
76;31;31232;31232_0102;2018;C105;1;X;X;0;X;0;PU;1
76;31;31232;31232_0102;2018;C105;1;X;X;1;X;0;PU;1
76;31;31232;31232_0101;2018;C201;1;0;X;X;X;0;PU;1
76;31;31233;31233;2018;C104;0;X;0;1;X;0;PU;1
76;31;31238;31238;2018;C105;0;X;X;0;X;0;PU;1
76;31;31239;31239;2018;C101;1;X;0;X;X;0;PU;1
76;31;31239;31239;2018;C104;1;X;0;0;X;0;PU;1
76;31;31239;31239;2018;C201;1;0;X;X;X;0;PU;1
76;31;31240;31240;2018;C105;0;X;X;1;X;0;PU;1
76;31;31241;31241;2018;C104;0;X;0;0;X;0;PU;1
76;31;31246;31246;2018;C104;0;X;0;1;X;0;PU;1
76;31;31247;31247;2018;C101;0;X;0;X;X;0;PU;1
76;31;31247;31247;2018;C104;0;X;0;0;X;0;PU;1
76;31;31248;31248;2018;C101;1;X;0;X;X;0;PU;1
76;31;31248;31248;2018;C104;1;X;0;0;X;0;PU;1
76;31;31248;31248;2018;C104;1;X;0;1;X;0;PR;1
76;31;31248;31248;2018;C201;1;0;X;X;X;0;PU;1
76;31;31249;31249;2018;C104;0;X;0;1;X;0;PU;1
76;31;31250;31250;2018;C105;1;X;X;1;X;0;PU;1
76;31;31251;31251;2018;C105;0;X;X;0;X;0;PU;1
76;31;31252;31252;2018;C101;1;X;0;X;X;0;PU;1
76;31;31252;31252;2018;C104;0;X;0;0;X;0;PU;1
76;31;31253;31253;2018;C101;1;X;0;X;X;0;PU;1
76;31;31253;31253;2018;C104;0;X;0;0;X;0;PU;1
76;31;31254;31254;2018;C101;1;X;0;X;X;0;PU;1
76;31;31254;31254;2018;C104;;X;0;1;X;0;PR;1
76;31;31254;31254;2018;C104;1;X;0;0;X;0;PU;1
76;31;31254;31254;2018;C104;1;X;0;1;X;0;PR;1
76;31;31254;31254;2018;C303;X;1;X;X;0;X;PR;1
76;31;31254;31254;2018;C401;X;X;X;X;X;X;PR;1
76;31;31254;31254;2018;C402;X;X;X;X;X;X;PR;1
76;31;31254;31254;2018;C403;X;X;X;X;X;X;PR;3
76;31;31254;31254;2018;C409;X;X;X;X;X;X;PR;2
76;31;31254;31254;2018;C503;X;X;X;X;X;X;PR;1
76;31;31254;31254;2018;C601;X;X;X;X;X;X;PR;1
76;31;31255;31255;2018;C105;0;X;X;1;X;0;PU;1
76;31;31258;31258;2018;C105;1;X;X;0;X;0;PU;1
76;31;31259;31259;2018;C101;1;X;0;X;X;0;PU;1
76;31;31259;31259;2018;C104;1;X;0;0;X;0;PU;1
76;31;31261;31261;2018;C101;0;X;0;X;X;0;PU;1
76;31;31261;31261;2018;C104;0;X;0;0;X;0;PU;1
76;31;31262;31262;2018;C105;1;X;X;1;X;0;PU;1
76;31;31263;31263;2018;C101;1;X;0;X;X;0;PU;1
76;31;31263;31263;2018;C104;1;X;0;0;X;0;PU;1
76;31;31264;31264;2018;C105;0;X;X;0;X;0;PU;1
76;31;31269;31269;2018;C104;1;X;0;1;X;0;PU;1
76;31;31270;31270;2018;C104;0;X;0;1;X;0;PU;1
76;31;31271;31271;2018;C101;1;X;0;X;X;0;PU;1
76;31;31271;31271;2018;C104;1;X;0;0;X;0;PU;1
76;31;31273;31273;2018;C101;1;X;0;X;X;0;PU;1
76;31;31273;31273;2018;C104;1;X;0;0;X;0;PU;1
76;31;31276;31276;2018;C105;1;X;X;0;X;0;PU;1
76;31;31277;31277;2018;C101;1;X;0;X;X;0;PU;1
76;31;31277;31277;2018;C104;0;X;0;0;X;0;PU;1
76;31;31278;31278;2018;C105;1;X;X;0;X;0;PU;1
76;31;31280;31280;2018;C104;1;X;0;0;X;0;PU;1
76;31;31281;31281;2018;C101;0;X;0;X;X;0;PU;1
76;31;31281;31281;2018;C104;0;X;0;0;X;0;PR;1
76;31;31281;31281;2018;C104;1;X;0;0;X;0;PU;1
76;31;31282;31282_0101;2018;C101;1;X;0;X;X;0;PU;1
76;31;31282;31282_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31282;31282_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31282;31282_0102;2018;C104;0;X;0;0;X;0;PU;1
76;31;31282;31282_0102;2018;C104;1;X;0;0;X;0;PU;1
76;31;31282;31282_0101;2018;C201;1;0;X;X;X;0;PU;1
76;31;31282;31282_0102;2018;C601;X;X;X;X;X;X;PR;1
76;31;31283;31283;2018;C105;1;X;X;0;X;0;PU;1
76;31;31284;31284;2018;C104;0;X;0;1;X;0;PU;1
76;31;31285;31285;2018;C105;1;X;X;1;X;0;PU;1
76;31;31286;31286;2018;C104;1;X;0;1;X;0;PU;1
76;31;31287;31287;2018;C101;1;X;0;X;X;0;PU;1
76;31;31287;31287;2018;C104;1;X;0;0;X;0;PU;1
76;31;31289;31289;2018;C102;1;X;X;X;X;0;PU;1
76;31;31291;31291_0101;2018;C101;1;X;0;X;X;0;PU;1
76;31;31291;31291_0103;2018;C101;1;X;0;X;X;0;PU;1
76;31;31291;31291_0101;2018;C104;0;X;0;1;X;0;PR;1
76;31;31291;31291_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31291;31291_0103;2018;C104;1;X;0;0;X;0;PU;1
76;31;31291;31291_0102;2018;C201;1;0;X;X;X;0;PU;1
76;31;31291;31291_0102;2018;C302;1;1;X;X;0;0;PR;1
76;31;31293;31293;2018;C101;1;X;0;X;X;0;PU;1
76;31;31293;31293;2018;C104;1;X;0;0;X;0;PU;1
76;31;31296;31296;2018;C105;0;X;X;1;X;0;PU;1
76;31;31297;31297;2018;C101;1;X;0;X;X;0;PU;1
76;31;31297;31297;2018;C104;1;X;0;0;X;0;PU;1
76;31;31299;31299;2018;C101;1;X;0;X;X;0;PU;1
76;31;31299;31299;2018;C104;1;X;0;0;X;0;PU;1
76;31;31299;31299;2018;C201;1;0;X;X;X;0;PU;1
76;31;31300;31300;2018;C105;0;X;X;0;X;0;PU;1
76;31;31302;31302;2018;C102;0;X;X;X;X;0;PU;1
76;31;31303;31303;2018;C101;0;X;0;X;X;0;PU;1
76;31;31303;31303;2018;C104;1;X;0;0;X;0;PU;1
76;31;31304;31304;2018;C105;0;X;X;0;X;0;PU;1
76;31;31306;31306;2018;C102;;X;X;X;X;0;PU;1
76;31;31309;31309;2018;C105;1;X;X;0;X;0;PU;1
76;31;31310;31310;2018;C102;0;X;X;X;X;0;PU;1
76;31;31311;31311;2018;C104;0;X;0;1;X;0;PU;1
76;31;31314;31314;2018;C104;0;X;0;1;X;0;PU;1
76;31;31315;31315;2018;C104;0;X;0;1;X;0;PU;1
76;31;31315;31315;2018;C303;X;;X;X;0;X;PR;1
76;31;31316;31316;2018;C104;0;X;0;1;X;0;PU;1
76;31;31320;31320;2018;C105;0;X;X;1;X;0;PU;1
76;31;31321;31321;2018;C105;0;X;X;0;X;0;PU;1
76;31;31323;31323;2018;C102;0;X;X;X;X;0;PU;1
76;31;31324;31324;2018;C101;1;X;0;X;X;0;PU;1
76;31;31324;31324;2018;C104;1;X;0;0;X;0;PU;1
76;31;31325;31325;2018;C104;1;X;1;1;X;0;PU;1
76;31;31328;31328;2018;C105;0;X;X;0;X;0;PU;1
76;31;31330;31330;2018;C102;1;X;X;X;X;0;PU;1
76;31;31334;31334;2018;C104;1;X;0;1;X;0;PU;1
76;31;31336;31336;2018;C105;0;X;X;1;X;0;PU;1
76;31;31338;31338;2018;C105;0;X;X;0;X;0;PU;1
76;31;31341;31341;2018;C101;1;X;0;X;X;0;PU;1
76;31;31341;31341;2018;C104;1;X;0;0;X;0;PU;1
76;31;31344;31344;2018;C104;0;X;0;1;X;0;PU;1
76;31;31345;31345;2018;C101;0;X;0;X;X;0;PU;1
76;31;31345;31345;2018;C104;0;X;0;0;X;0;PU;1
76;31;31345;31345;2018;C104;1;X;0;1;X;0;PR;1
76;31;31346;31346;2018;C105;1;X;X;0;X;0;PU;1
76;31;31347;31347;2018;C105;0;X;X;0;X;0;PU;1
76;31;31349;31349;2018;C104;1;X;0;1;X;0;PU;1
76;31;31351;31351;2018;C101;1;X;0;X;X;0;PU;1
76;31;31351;31351;2018;C104;;X;0;0;X;0;PU;1
76;31;31355;31355;2018;C104;1;X;0;1;X;0;PU;1
76;31;31356;31356;2018;C101;1;X;0;X;X;0;PU;1
76;31;31356;31356;2018;C104;1;X;0;0;X;0;PU;1
76;31;31357;31357;2018;C102;0;X;X;X;X;0;PU;2
76;31;31358;31358;2018;C101;1;X;0;X;X;0;PU;1
76;31;31358;31358;2018;C104;1;X;0;0;X;0;PU;1
76;31;31358;31358;2018;C104;1;X;0;1;X;0;PR;1
76;31;31358;31358;2018;C201;1;0;X;X;X;0;PU;1
76;31;31358;31358;2018;C303;X;1;X;X;0;X;PR;1
76;31;31360;31360;2018;C104;0;X;0;0;X;0;PU;1
76;31;31360;31360;2018;C302;1;1;X;X;0;0;PU;1
76;31;31363;31363;2018;C105;0;X;X;0;X;0;PU;1
76;31;31364;31364;2018;C101;1;X;0;X;X;0;PU;1
76;31;31364;31364;2018;C104;1;X;0;0;X;0;PU;1
76;31;31365;31365;2018;C104;1;X;0;0;X;0;PU;1
76;31;31366;31366;2018;C105;0;X;X;1;X;0;PU;1
76;31;31368;31368;2018;C105;;X;X;0;X;0;PU;1
76;31;31372;31372;2018;C105;1;X;X;0;X;0;PU;1
76;31;31373;31373;2018;C105;0;X;X;0;X;0;PU;1
76;31;31374;31374;2018;C104;1;X;0;1;X;0;PU;1
76;31;31375;31375;2018;C101;1;X;0;X;X;0;PU;1
76;31;31375;31375;2018;C104;1;X;0;0;X;0;PU;1
76;31;31375;31375;2018;C201;1;0;X;X;X;0;PU;1
76;31;31377;31377;2018;C104;1;X;0;1;X;0;PU;1
76;31;31380;31380;2018;C105;0;X;X;1;X;0;PU;1
76;31;31381;31381;2018;C101;1;X;0;X;X;0;PU;1
76;31;31381;31381;2018;C104;1;X;0;0;X;0;PU;1
76;31;31383;31383;2018;C104;1;X;0;1;X;0;PU;1
76;31;31384;31384;2018;C104;0;X;0;1;X;0;PU;1
76;31;31388;31388;2018;C105;0;X;X;0;X;0;PU;1
76;31;31389;31389;2018;C101;1;X;0;X;X;0;PU;1
76;31;31389;31389;2018;C104;1;X;0;0;X;0;PU;1
76;31;31389;31389;2018;C201;1;0;X;X;X;0;PU;1
76;31;31390;31390;2018;C101;1;X;0;X;X;0;PU;1
76;31;31390;31390;2018;C104;1;X;0;0;X;0;PU;1
76;31;31390;31390;2018;C104;1;X;0;1;X;0;PR;1
76;31;31390;31390;2018;C201;1;0;X;X;X;0;PU;1
76;31;31391;31391;2018;C105;0;X;X;0;X;0;PU;1
76;31;31393;31393;2018;C105;0;X;X;0;X;0;PU;1
76;31;31395;31395_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31395;31395_0104;2018;C101;1;X;0;X;X;0;PU;1
76;31;31395;31395_0106;2018;C101;1;X;0;X;X;0;PU;1
76;31;31395;31395_0107;2018;C101;1;X;0;X;X;0;PU;1
76;31;31395;31395_0108;2018;C101;1;X;0;X;X;0;PU;1
76;31;31395;31395_0108;2018;C102;1;X;X;X;X;0;PU;1
76;31;31395;31395_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31395;31395_0102;2018;C104;1;X;0;0;X;0;PU;1
76;31;31395;31395_0102;2018;C104;1;X;0;1;X;0;PR;1
76;31;31395;31395_0103;2018;C104;0;X;0;1;X;0;PR;1
76;31;31395;31395_0103;2018;C104;0;X;0;1;X;0;PU;1
76;31;31395;31395_0106;2018;C104;1;X;0;0;X;0;PU;1
76;31;31395;31395_0106;2018;C104;1;X;0;1;X;0;PU;1
76;31;31395;31395_0107;2018;C104;1;X;0;0;X;0;PU;1
76;31;31395;31395_0108;2018;C104;1;X;0;0;X;0;PU;1
76;31;31395;31395_0104;2018;C201;1;0;X;X;X;0;PU;1
76;31;31395;31395_0106;2018;C201;1;0;X;X;X;0;PU;1
76;31;31395;31395_0108;2018;C201;1;0;X;X;X;0;PR;1
76;31;31395;31395_0102;2018;C301;1;1;X;X;0;0;PU;1
76;31;31395;31395_0106;2018;C301;1;1;X;X;0;0;PU;1
76;31;31395;31395_0102;2018;C302;0;0;X;X;0;0;PR;1
76;31;31395;31395_0102;2018;C305;1;1;X;X;X;X;PU;1
76;31;31395;31395_0106;2018;C305;;;X;X;X;X;PU;1
76;31;31395;31395_0102;2018;C409;X;X;X;X;X;X;PR;1
76;31;31395;31395_0109;2018;C601;X;X;X;X;X;X;PR;1
76;31;31396;31396;2018;C101;0;X;0;X;X;0;PU;1
76;31;31396;31396;2018;C104;1;X;0;0;X;0;PU;1
76;31;31396;31396;2018;C201;1;0;X;X;X;0;PU;1
76;31;31399;31399;2018;C101;0;X;0;X;X;0;PU;1
76;31;31399;31399;2018;C104;0;X;0;0;X;0;PU;1
76;31;31399;31399;2018;C201;1;0;X;X;X;0;PU;1
76;31;31401;31401;2018;C105;0;X;X;0;X;0;PU;1
76;31;31402;31402;2018;C104;0;X;0;1;X;0;PU;1
76;31;31403;31403;2018;C105;1;X;X;0;X;0;PU;1
76;31;31403;31403;2018;C303;X;1;X;X;0;X;PU;1
76;31;31403;31403;2018;C603;X;X;X;X;X;X;PU;1
76;31;31403;31403;2018;C605;X;1;X;X;X;X;PU;1
76;31;31404;31404;2018;C105;0;X;X;0;X;0;PU;1
76;31;31406;31406;2018;C104;0;X;0;0;X;0;PU;1
76;31;31407;31407;2018;C104;1;X;0;1;X;0;PU;1
76;31;31409;31409;2018;C101;1;X;0;X;X;0;PU;1
76;31;31409;31409;2018;C104;1;X;0;0;X;0;PU;1
76;31;31410;31410;2018;C101;1;X;0;X;X;0;PU;1
76;31;31410;31410;2018;C104;1;X;0;0;X;0;PU;1
76;31;31410;31410;2018;C201;1;0;X;X;X;0;PU;1
76;31;31411;31411;2018;C104;1;X;0;1;X;0;PU;1
76;31;31412;31412;2018;C104;1;X;1;0;X;0;PU;1
76;31;31413;31413;2018;C104;0;X;0;1;X;0;PU;1
76;31;31416;31416;2018;C104;0;X;0;0;X;0;PU;1
76;31;31417;31417_0102;2018;C101;1;X;0;X;X;0;PU;1
76;31;31417;31417_0103;2018;C101;1;X;0;X;X;0;PU;1
76;31;31417;31417_0101;2018;C104;1;X;0;0;X;0;PU;1
76;31;31417;31417_0101;2018;C104;1;X;0;1;X;0;PR;1
